user,profile
6e6963024649c71babc2bc418ce36311e968075a8bfdaf2533d109ce24f9a918,Freelance music scholar. Organizer. Amateur introvert. Hipster-friendly social media guru
34544e1290a8a94fa795763ae19ff95dff42d54b318cdd12f9c4658f22073a45,Кредитный консультант
f32d2146cd301850298491c91bb37ecaef159a5534fad6ab68055938de3e9c4a,Скрапбукинг)))
868b8c43236fab29b0d7c2025c43d699708aa541355b195f8a8bbbf89f4c12bf,"читаю много новостей, слежу за политикой"
60b4cd9233250a68302a3b51971721d9b4e807bf14c9acd2e9fae31ad4073355,Life is not always fair. Sometimes you get a splinter sliding down a rainbow.
6fe7de422ce0af3f5d2885c206ae889388aa8af0f28a34fcafa549fae0b675b7,"Вы удивитесь, но я в равной степени люблю как большой город, так и уютную маленькую деревню"
f84b13eeb9dc89fb7e7cddf100118d58b33eb82ea829764ea969a85e09e3d667,"Call me Sassy or Alex. My account exists because #Democrats & the #LGBT community fail to recognize a large number of gay conservatives, Follow me"
84fa9654dffd412cc7f5aad75d2801daec92a1928b03c01c0393ec5101cde326,заметки по жизни
a6e1a6d076515d98c17aab329ea3d6af9ac08b47900686439cab64ea6db452f2,too good for you
e5b803762f404c1d5ff11c8f12890ad05efc38aa70c3c3cfab79f25a473eae17,Never explain yourself. Your friends don’t need it and your enemies won’t believe it.
750b53f9e9a6fbb92d9a635327001f6ca9f3acef7966a6d6f640e7031706d247,Just laying on the beach under warm sun...that`s what I want! But instead I sit in tiny office and work(
9c33b6082c2f771d6da6709dff37486bb28127dc1ad9f8a71eb2a255a668bb6b,"Светская жизнь, музыка, актеры, политики"
47608825a81b9ead79cc0a3addc4023e446b59286d8a1834f18fa9ede633895f,"hobby: box, jum, sport"
4f49b3a6aa1f47f1e2fa16cd9436066bc8134e88e2305d10026e7230f89778d5,لدعم اعضاء وتاقات #اسياد_الترند
58fa70a967fb29ab4728fae9b479f0362f0e4dd451d84d8077ab2efb68112295,Школа № 37
ca8bed4b2c6debcaf889cecf45479833f963f4e2c9f1824fb91f49ef1699b128,к.б.н.
ce1b45e6a52402fb2612c19a88efc54e121e6c56a363e5ef3d263465ac1b4ea0,"Любить - значит смотреть в одном направлении? Возможно, но только, если он и она не смотрят телевизор."
bd2a3163f86a67f1b98fda890804ea8d97097602da9563e47194ce47e652d495,We should consider every day lost on which we have not danced at least once)
2533364158,Сердце Урала. #Екатеринбург #Екб #Новости
0490d46f62ce81404695f5b3496d3130276761fc5d66bdd362ca865dac72dc41,I'm mothafuckin' rich bitch
21d4dd1bfd82d09a5edafdf8cc608c61948c62a33294b46a9d885920b70cee7a,тренинги по SMM
6b3be6628fdd0b5319140919d77dea4a46fcc700f994a6870810d6c43767e07b,"I opened this twitter , to share my Love for America and Canada with like minded People , big TRUMP FAN , MAGA?? Follow me"
69d731e6add637972730b7f0de7ece3cb5f97638b7a62101e785d7fc320e939e,Гуманитарий
7bfececfb314cefdbdaba8676be589c3fff11e2b46e256e86da75f810166d77c,ничего хорошего здесь не произойдет
28236d19d3881a82433420a5fac4c3fa71aa39321eed45ef86b0de6628ffdbea,"скейт, граффити, танцы - моя стихия; люблю гулять по центру Москвы"
3d47c17051837fbaf02df10e200ed454d27faa6b735bc4a8eb30986a413adefb,Музыка мое все
ccc09351e7ad01990a3111b17ceb894b57e4ef59789df7330114ce26ad00b8df,"Курю не меньше, чем Винстон. Пью не ниже, чем Хольстен"
3682dec28bd22045180bc8f5de472a323567fc187727f2d6e73792ae52cf88d6,"Bringing the gifts that my ancestors gave, I am the dream and the hope of the slave. I rise I rise I rise.  Maya Angelou"
badbbba614c070fe134c4d0d004c563989d06785706f09cf1f053a4dc6ca8176,Член Молодежной палаты при Московской городской Думе #Москва #ЦАО
68e824eb2d000bb7d4b5f9ab304696e5288fe0a622adc99ac4e1aa29764c888f,всегда в курсе
2573933721,Высокие мысли и воздух святой #НижнийНовгород #НиНо #НН #Новости
3417b5582a3181777670f360c7d408e1d9bc031a8c8f9edd61a1c201ce8d28fc,в моей душе всегда весна
a2832b1c1526c06c706367888d8255c4da6aa55652e44fa1fd07501a12bfdfe4,"If you can't get rid of the skeleton in your closet, you'd best teach it to dance"
d354c3f242bfff4a02d7866f8e3ba61268b8ab7571e16f3db1a333e45ec8793f,"только сейчас поняла, как я люблю родную Москву"
c6dbc7c7851158af6632107003f9d731731b55d9ef85c9dbd8ab88d69fdb4ac9,"If you want to live a happy life, tie it to a goal, not to people or things."
3d1ef9e7bd4163f6cbb616da912a429cc20792d73baa141837e609df376003bf,Avid pop culture trailblazer. Problem solver. Travel lover. Twitter specialist. Prone to fits of apathy
2578890822,Просторная и живописная #Уфа #Ufa #Новости
4ae83571101b7830f3dea32ead24ed6d787f483dbc98acd22569ee92e292b7d2,За мужчину говорят его поступки.
241d2b1113b86bcfea377a9bfcf035f833d65a3a7b97f4e874b14d2f89444b09,The best and most beautiful things in the world cannot be seen or even touched - they must be felt with the heart
7c1a9c14d2317e0b1f1e79204c6b9b300e9748e1398f8c15f58822db99a6c8c5,"Катание на яхте, катере, студентка Востоковед"
ae65c08a507637bc2624982e3bdfe7fe9e5a891e742c523bb5aed866bf2bbd2f,"Two roads diverged in a wood and I - I took the one less traveled by, and that has made all the difference."
123f9bfa78a5f20ef9452f2915ea01c51269edf63e41b912809abb4de61cd1ea,Someone is sitting in the shade today because someone planted a tree a long time ago.
b6e395110b111021127ce47afe61ae1c0416cb6002636c2efd87ee9cde86dd95,Lokale Nachrichten aus Mainz. Hier kannst Du wichtige und aktuelle Nachrichten finden. Lies die News aus Deiner Stadt und schreib uns in die DN!
914f3afb2ac8202b136ebbb36f4d7981fc855f818b638bfeacaf039ec2e912f3,Человек сделавший себя сам
d3ee75f8e1de6d79ab66599d3e6e7fb1cd4047dadef9dfa2613f0cb678801439,You become what you believe. –Oprah Winfrey
d2c5848c70fbf34706888c632a0962ba6ea8ce970996d139c92fd7778542c7c1,экстрим - мое второе имя
5e20d47c803b0c78c5439aa5f05a93b04cb6c0ab58f7350627ba1aa75ef729d0,"Happiness resides not in possessions, and not in gold, happiness dwells in the soul."
a55a92279ac3d5438c3cc885e9ca02a6f2cf227c65b5dbe188c43d9b267c0285,Unapologetic coffee maven. Amateur twitter fanatic. Bacon ninja. Explorer. Music evangelist. Typical tv aficionado.
f940e1104e8d31adf003914bb90fe32ee9bffe4c5b725812385382fd98b0565f,سيارات رياضية و سياحة
53d6b7e23c73c7c842e44121dc5dd5143129610d902098d8a61fdcc29ae67a24,you gotta find your path
8b4206117cd098a3c1ef52d2ee27327165065b2480531174d492b7b9f8c985ed,мимими
53af1887d91472f63c8639ce894a58d09a86691f114b62b8f67ed6315ec1486e,Try to be like the turtle - at ease in your own shell.
a337bb1245513c7db645377b40f7708b7b3fb9cef0f9a7c4bd894c2e896e2723,#سوريا #الاسد
c517e89388486b55da879015affc277de758ef4caa8da5156d2d8bcf40d8755f,Живём один раз!=)
10213dd75b288d1b5e046ae76a8595576b29ded02b939218ef3ef854fcdd53cf,Технарь. а не выгляжу. да?
42f97545f47557eacf484239316a9c03e6e6ae48cfe051fe3045af9b3916a694,Wannabe travel specialist. Twitter&Music addict
0cd29639b180c0eb8808d6b29c7e23b9c118678fd77e56c4150c542ca28a50f8,Казанский (Приволжский) федеральный университет
a3211cd8a927024986b288e92b99f9c7d50e00655c8074976581328f0e28600b,Маркетолог . Живу в своё удовольствие! #followme #followback
dcf41049208eed29f0c4794a4823a6d9c1808a8bc3c5cae595032c449170dab6,Love my life
9c8f4e66e6e0b2c1021ec25746027ff96d53a350ab012a547d38b1ef3db61cb0,"бывший студент-инженер, ныне - управляющий строительной компанией"
c7bd1ad4c34e41171524786e70c76b4455f88d6ea76c19e5c0d711a353ec3de3,#дирекшионер #30SecondsToMars #MileyCyrus #OneDirection #ЧитаюВзаимно #ЕгорКрид
a196865e08c508fab198a2ab06b8bcf4d737d90b499827588fa822fd8561c97a,"A woman who is so happy to have lived to see our country given back to us, we the people. #MAGA #SupportPotus45 & #METS #GoNoles Follow me"
cf45c8ef44be75f35d3a73e216e9d71614447ac9ec3025fcbc014af7dd4fff11,"Born CZ ???? Love the Lord ?? Enjoy Family ???? Enjoy Harley ???; Love Life, NRA, Proud Patriot; Retired 34 years Army, Combat Vet's ????Life is Good  Follow me"
bb050284c3b059c9cb1f41aa6a3507231d9137b7d3225b45b29b37c22588ba57,умный в гору не пойдет
024c16a668e177e623f072aa23dd8d51b07fedef9133ab54b3392f60a380f7a1,Social media enthusiast. Wannabe creator. General internet expert. Entrepreneur. Hardcore introvert.
0377659a02850fbaf3e10247c675933294eac97b68eff6cc7edb2c695d5fa661,Студентка-культуролог. Поэт
533dd90b74fff59f49b9daab60319c31fe728a75b8a28dfdcfa91ff03885e2b7,"Патриотка, общественный деятель #Россия #Москва"
9848c409239da9dfaf5479925daaa8fb4c9dbe55ce19a19d4bb0dad8d8632578,How wonderful it is that nobody need wait a single moment before starting to improve the world.
997bccd3e723a6ec370d2e4cedbbfcb04c3a8e4511d548937e736d845103af4e,школа № 941
abd107f89d6c05caaf8b40fc506f6fe2f0989320521d1c59fa0c0fe7ce2b9a3d,"Electrical Engineer, MBA, Attorney. Supporter of our President, Armed Forces, and Constitution of the United States of America!Follow me"
7634db1fde0336b09ee65ad39c36bf0ba07dac9c7ecadd1ce8fc90b0074c7367,Passionate writer. Subtly charming analyst. Creator. Organizer.
3662cb23c0b6c8edcb6d84983983b1aaa58affb648038deb7d9c9d206d3d57f4,"- Не злите меня, и так уже трупы прятать некуда!.. Шучу я, шучу, на самом деле мест полно.."
bfc3272ab1f66b76dab5a9473b10ee933c7c9b0c1a6a1b78c612174f539fbeb9,жизнь - это движение
dc11d13a0d1012ddc2ac192fbb28fa27aa58967e41b25d5b3ed84e3605143b3c,"Keep away from people who try to belittle your ambitions. Small people always do that, but the really great make you feel that you, too, can become great"
a746fdc0a50c37a0dcc4290a0753faaa10d24480ca8afa4d486d2f0615f18f75,"Ведущий корпоративных мероприятий, веселый, яркий, разносторонний мальчуган)"
2102138dc8a3dec5e442bfe0fff934ba663d746369cf8f3e55b9d5fd344f71c3,"Общественный деятель, член ВПП Единая Россия"
7e9b5766a768989fe9679b1e95f22f3601c5d1493fb8b59e0a2fb7c39dc2cff7,"разбудите, когда эта хрень закончится"
6ebf026c8480f1b08bdbfa6debefb7dcc4bd2e839e7e06a6e28f323fae45c157,жить у моря- это счастье
6860403d52a7b1d54d36839a528376d0ec3cede28bbb8b8bb26cea2e3044a428,Pop culture expert. Writer. Lifelong organizer. Proud coffee lover. Food maven. Zombieaholic. Social media specialist. Thinker.
05cee3ae6186913b72454f69fd901c71de986b0a03e48b36a5fd94c69794560a,alcohol fanatic
bf9ecc8b56dfc8435ddb6fc0028e49f1df4a5bd705c0457160080791c37def76,"снаружи айсберг,внутри пожар"
b1640ea0fb1410d35f3175ca1fbd543af27f26dab6b4052c3122e28b06d63aeb,"Если у тебя проблема, попробуй ее решить. Не можешь ее решить, тогда не делай из этого проблемы)"
9d26ef8901cb26b076d96743470f994772aeb928449cfa73512913862dcff43e,"If practice makes perfect, and no one is perfect, why practice?"
f69c80c5d76463bf4f0420fd183792a02979fb8b99c3ff82e2c72d8a2ca28bc4,"If you are not willing to learn, No one can help you. If you are determined to learn, No one can stop you."
cbb1c01210a7d9722cb77c437f32683dd66d1b4758e5e0a4ab0e7fc891e8bc4f,медведь своей тайги не отдаст!
4f96e49d992fd5f105a17491805994922440be97955a15c84bbbaa6f27d4db5e,Школа № 1133
7e22164b92faa9cc2a929254a7f61d2a31f03632592dd86af6f098c16c674dfa,"If you hear a voice within you say “you cannot paint,” then by all means paint and that voice will be silenced"
3676820373,Жемчужина Сибири! #Красноярск #Krasnoyarsk #Сибирь #Siberia
d837ee19219e80ea78281b973f572245faccc207c2496c6117a4d405760c200c,люблю познавать новые горда. гоу со мной?
556f4adb5af9bbebb773ed2734cc61d135ab03cd8bc41f6a8484e0993fb345ba,АФРИКА В СЕРДЦЕ
b1d4eccda0d4401c2a78e9db95f4b95003bf0b57f0ac90ce3adb58ad8a58b0b7,"Things end. People leave. And you know what? Life goes on. Besides, if bad things didn't happen, how would you be able to feel the good ones?"
e7befbc0365da609bedba956aa749934db18e394221ae7e33f01c78818f298f2,"все вокруг волнуются из-за поступления и поисков работы, а мне все равно, потому что я знаю, что у меня все равно нет будущего"
2570574680,Федеральное агентство новостей ВКонтакте: https://t.co/tQsblBQ2Go Facebook: https://t.co/L8S9RkoNYw Одноклассники: http://t.co/rFHOcUz9EU
c828f65f4393a3d9d8876684f145bbdb1c8a23d32d7502924aa643b9a061805d,Только в России из перевёрнутой машины может доноситься дружный смех ...
f9519c30b94d0892e83c15bb7d0555f836e569dec502743d0ba4aabcee5cdaa2,"сны, мечты и праздники"
74598371fd8de528f97ee663863f5db4f77feeccd68980d2c43515c8f7eb9e91,интересуюсь геополитикой
e29cf564295188f03978fee5c1b0c46d54731d559d8bb5eea245f267d4b3ef3d,На день надо смотреть как на маленькую жизнь...
f1ce2e0745e646bad3f427afa4a8df46e31c38b86722273d878b78ca764b5afe,^__^
8bb9d274355d44e09e82396c007098d51fa2a0585c06d961201b9bc01e463e37,"Познаю себя и мир, ищу свое место в жизни, веря в свою звезду."
2573726278,Без булдырабыз! #Казань #Kazan #Kzn #Новости
a9162ae9b73688304d336a0ba4c1b71ff6b99f1e127e3888a76732ef067dcc3d,Предприниматель
33d165b04a4bd015311ba926e21c83e35ec8628197bbcaf52e17f64e705dd882,"нет, я не сестра и не родственник Павла:)"
726a39d0e2547bf4f6551736b0e13f1835ea25f4fb4481668b515d5b10d84d7e,"Профессиональный сноубордист, бывает, что выкладываю сюда свои видео"
17a73e86600a3fa8826315714fbc961b046d9977bd80a3c3f565b2eb3e7a2f6b,I do not get drunk - I get awesome
7fb506f754817a51e7217a5ade4b8af98527b63b1993a09982c989bb5eacf928,Celui qui sourit au lieu de s’emporter est toujours le plus fort
07234e0489f299562b5025344cdd5d000284d64ff61c7240f9f52c5707a3bfb6,Organizer. Amateur travel practitioner. Introvert. Incurable pop culture specialist. Analyst. Communicator. Social media buff.
c83f036e772c0f1368ec48983252f942b34225baf5ea23130b44585ae54d04f1,ТвиттерХаб
f67772544a8e17ed2bc2d27a8e8354db9fd8a97cc92b97ff160f73ac16e4a769,иногда чувствую себя супергероем
080e95a855b272f374bc4a1a471e0802fc027fa7b4c40d77f0a12ccb13732edc,"меня не переделать, и не пытайтесь!"
c01c7fedb0272479c3322ca42ee539e0eca841bf51c0d0832c780ae93495144f,Цените НАСТОЯЩИХ друзей.
ba489a1fb2bb013411ff016f13120202724a5a28c1844a4bc2aa8e76938094a9,"Очень хочу уехать жить заграницу, лучше всего в Новую Зеландию"
88c6b917408f4423d7fef06c256833dedf5d7435e228cdbbf2948d70e93b89cd,books|music|films
e23cffcbb6dd6e864b0d24f18d031974ca2a8dd9a3540034b29af9bad5c44d1d,shopping is my passion
8337b89cc2d9e0e4d4b84fc407f4ea9ecf41d5a965c4e430f5ad8bbf1fad410c,"I speak the truth, but I guess that's a foreign language to y'all"
2f86acdb7810b996bdabddf3bcf71783eb17f65573803b7c012a203734897694,We never know the love of a parent till we become parents ourselves
950489b80529171f9050704935bf54416b2bc18bfabc0305c479ada1a8ccad2a,travelling is my passion!
9c83199e0bab8e3162056764506b5796abbff6009ab602dc64aecc4c7b58832c,музыкант
88a227aa0a34b6157324fe070ef2b51825bd7ee22845fac2c9fa1b3303e54d5c,"Шахтер, в сложившейся ситуации безработный"
